sample_id,location,stage,year,day,number
st_1,strabekervloedgraaf,late_fourth_instar,1,205,0
st_1,strabekervloedgraaf,late_fourth_instar,1,206,1
st_1,strabekervloedgraaf,late_fourth_instar,1,207,0
st_1,strabekervloedgraaf,late_fourth_instar,1,208,0
st_1,strabekervloedgraaf,late_fourth_instar,1,209,0
st_1,strabekervloedgraaf,late_fourth_instar,1,210,0
st_1,strabekervloedgraaf,late_fourth_instar,1,211,0
st_1,strabekervloedgraaf,late_fourth_instar,1,212,0
st_1,strabekervloedgraaf,late_fourth_instar,1,213,0
st_1,strabekervloedgraaf,late_fourth_instar,1,214,0
st_1,strabekervloedgraaf,late_fourth_instar,1,215,0
st_1,strabekervloedgraaf,late_fourth_instar,1,216,0
st_1,strabekervloedgraaf,late_fourth_instar,1,217,0
st_1,strabekervloedgraaf,late_fourth_instar,1,218,0
st_1,strabekervloedgraaf,late_fourth_instar,1,219,0
st_1,strabekervloedgraaf,late_fourth_instar,1,220,0
st_1,strabekervloedgraaf,late_fourth_instar,1,221,0
st_1,strabekervloedgraaf,late_fourth_instar,1,222,0
st_1,strabekervloedgraaf,late_fourth_instar,1,223,0
st_1,strabekervloedgraaf,late_fourth_instar,1,224,0
st_1,strabekervloedgraaf,late_fourth_instar,1,225,0
st_1,strabekervloedgraaf,late_fourth_instar,1,226,0
st_1,strabekervloedgraaf,late_fourth_instar,1,227,0
st_1,strabekervloedgraaf,late_fourth_instar,1,228,0
st_1,strabekervloedgraaf,late_fourth_instar,1,229,0
st_1,strabekervloedgraaf,late_fourth_instar,1,230,0
st_1,strabekervloedgraaf,late_fourth_instar,1,231,0
st_1,strabekervloedgraaf,late_fourth_instar,1,232,0
st_1,strabekervloedgraaf,late_fourth_instar,1,233,0
st_1,strabekervloedgraaf,late_fourth_instar,1,234,0
st_1,strabekervloedgraaf,late_fourth_instar,1,235,0
st_1,strabekervloedgraaf,late_fourth_instar,1,236,0
st_1,strabekervloedgraaf,late_fourth_instar,1,237,0
st_1,strabekervloedgraaf,late_fourth_instar,1,238,0
st_1,strabekervloedgraaf,late_fourth_instar,1,239,0
st_1,strabekervloedgraaf,late_fourth_instar,1,240,0
st_1,strabekervloedgraaf,late_fourth_instar,1,241,0
st_1,strabekervloedgraaf,late_fourth_instar,1,242,0
st_1,strabekervloedgraaf,late_fourth_instar,1,243,0
st_1,strabekervloedgraaf,late_fourth_instar,1,244,0
st_1,strabekervloedgraaf,late_fourth_instar,1,245,0
st_1,strabekervloedgraaf,late_fourth_instar,1,246,0
st_1,strabekervloedgraaf,late_fourth_instar,1,247,0
st_1,strabekervloedgraaf,late_fourth_instar,1,248,0
st_1,strabekervloedgraaf,late_fourth_instar,1,249,0
st_1,strabekervloedgraaf,late_fourth_instar,1,250,0
st_1,strabekervloedgraaf,exuviea,1,1,0
st_1,strabekervloedgraaf,exuviea,1,2,0
st_1,strabekervloedgraaf,exuviea,1,3,0
st_1,strabekervloedgraaf,exuviea,1,4,0
st_1,strabekervloedgraaf,exuviea,1,5,0
st_1,strabekervloedgraaf,exuviea,1,6,0
st_1,strabekervloedgraaf,exuviea,1,7,0
st_1,strabekervloedgraaf,exuviea,1,8,0
st_1,strabekervloedgraaf,exuviea,1,9,0
st_1,strabekervloedgraaf,exuviea,1,10,0
st_1,strabekervloedgraaf,exuviea,1,11,0
st_1,strabekervloedgraaf,exuviea,1,12,0
st_1,strabekervloedgraaf,exuviea,1,13,0
st_1,strabekervloedgraaf,exuviea,1,14,0
st_1,strabekervloedgraaf,exuviea,1,15,0
st_1,strabekervloedgraaf,exuviea,1,16,0
st_1,strabekervloedgraaf,exuviea,1,17,0
st_1,strabekervloedgraaf,exuviea,1,18,0
st_1,strabekervloedgraaf,exuviea,1,19,0
st_1,strabekervloedgraaf,exuviea,1,20,0
st_1,strabekervloedgraaf,exuviea,1,21,0
st_1,strabekervloedgraaf,exuviea,1,22,0
st_1,strabekervloedgraaf,exuviea,1,23,0
st_1,strabekervloedgraaf,exuviea,1,24,0
st_1,strabekervloedgraaf,exuviea,1,25,0
st_1,strabekervloedgraaf,exuviea,1,26,0
st_1,strabekervloedgraaf,exuviea,1,27,0
st_1,strabekervloedgraaf,exuviea,1,28,0
st_1,strabekervloedgraaf,exuviea,1,29,0
st_1,strabekervloedgraaf,exuviea,1,30,0
st_1,strabekervloedgraaf,exuviea,1,31,0
st_1,strabekervloedgraaf,exuviea,1,32,0
st_1,strabekervloedgraaf,exuviea,1,33,0
st_1,strabekervloedgraaf,exuviea,1,34,0
st_1,strabekervloedgraaf,exuviea,1,35,0
st_1,strabekervloedgraaf,exuviea,1,36,0
st_1,strabekervloedgraaf,exuviea,1,37,0
st_1,strabekervloedgraaf,exuviea,1,38,0
st_1,strabekervloedgraaf,exuviea,1,39,0
st_1,strabekervloedgraaf,exuviea,1,40,0
st_1,strabekervloedgraaf,exuviea,1,41,0
st_1,strabekervloedgraaf,exuviea,1,42,0
st_1,strabekervloedgraaf,exuviea,1,43,0
st_1,strabekervloedgraaf,exuviea,1,44,0
st_1,strabekervloedgraaf,exuviea,1,45,0
st_1,strabekervloedgraaf,exuviea,1,46,0
st_1,strabekervloedgraaf,exuviea,1,47,0
st_1,strabekervloedgraaf,exuviea,1,48,0
st_1,strabekervloedgraaf,exuviea,1,49,0
st_1,strabekervloedgraaf,exuviea,1,50,0
st_1,strabekervloedgraaf,exuviea,1,51,0
st_1,strabekervloedgraaf,exuviea,1,52,0
st_1,strabekervloedgraaf,exuviea,1,53,0
st_1,strabekervloedgraaf,exuviea,1,54,0
st_1,strabekervloedgraaf,exuviea,1,55,0
st_1,strabekervloedgraaf,exuviea,1,56,0
st_1,strabekervloedgraaf,exuviea,1,57,0
st_1,strabekervloedgraaf,exuviea,1,58,0
st_1,strabekervloedgraaf,exuviea,1,59,0
st_1,strabekervloedgraaf,exuviea,1,60,0
st_1,strabekervloedgraaf,exuviea,1,61,0
st_1,strabekervloedgraaf,exuviea,1,62,0
st_1,strabekervloedgraaf,exuviea,1,63,0
st_1,strabekervloedgraaf,exuviea,1,64,0
st_1,strabekervloedgraaf,exuviea,1,65,0
st_1,strabekervloedgraaf,exuviea,1,66,0
st_1,strabekervloedgraaf,exuviea,1,67,0
st_1,strabekervloedgraaf,exuviea,1,68,0
st_1,strabekervloedgraaf,exuviea,1,69,0
st_1,strabekervloedgraaf,exuviea,1,70,0
st_1,strabekervloedgraaf,exuviea,1,71,0
st_1,strabekervloedgraaf,exuviea,1,72,0
st_1,strabekervloedgraaf,exuviea,1,73,0
st_1,strabekervloedgraaf,exuviea,1,74,0
st_1,strabekervloedgraaf,exuviea,1,75,0
st_1,strabekervloedgraaf,exuviea,1,76,0
st_1,strabekervloedgraaf,exuviea,1,77,0
st_1,strabekervloedgraaf,exuviea,1,78,0
st_1,strabekervloedgraaf,exuviea,1,79,0
st_1,strabekervloedgraaf,exuviea,1,80,0
st_1,strabekervloedgraaf,exuviea,1,81,0
st_1,strabekervloedgraaf,exuviea,1,82,0
st_1,strabekervloedgraaf,exuviea,1,83,0
st_1,strabekervloedgraaf,exuviea,1,84,0
st_1,strabekervloedgraaf,exuviea,1,85,0
st_1,strabekervloedgraaf,exuviea,1,86,0
st_1,strabekervloedgraaf,exuviea,1,87,0
st_1,strabekervloedgraaf,exuviea,1,88,0
st_1,strabekervloedgraaf,exuviea,1,89,0
st_1,strabekervloedgraaf,exuviea,1,90,0
st_1,strabekervloedgraaf,exuviea,1,91,0
st_1,strabekervloedgraaf,exuviea,1,92,0
st_1,strabekervloedgraaf,exuviea,1,93,0
st_1,strabekervloedgraaf,exuviea,1,94,0
st_1,strabekervloedgraaf,exuviea,1,95,0
st_1,strabekervloedgraaf,exuviea,1,96,0
st_1,strabekervloedgraaf,exuviea,1,97,0
st_1,strabekervloedgraaf,exuviea,1,98,0
st_1,strabekervloedgraaf,exuviea,1,99,0
st_1,strabekervloedgraaf,exuviea,1,100,0
st_1,strabekervloedgraaf,exuviea,1,101,0
st_1,strabekervloedgraaf,exuviea,1,102,0
st_1,strabekervloedgraaf,exuviea,1,103,0
st_1,strabekervloedgraaf,exuviea,1,104,0
st_1,strabekervloedgraaf,exuviea,1,105,0
st_1,strabekervloedgraaf,exuviea,1,106,0
st_1,strabekervloedgraaf,exuviea,1,107,0
st_1,strabekervloedgraaf,exuviea,1,108,0
st_1,strabekervloedgraaf,exuviea,1,109,0
st_1,strabekervloedgraaf,exuviea,1,110,0
st_1,strabekervloedgraaf,exuviea,1,111,0
st_1,strabekervloedgraaf,exuviea,1,112,0
st_1,strabekervloedgraaf,exuviea,1,113,0
st_1,strabekervloedgraaf,exuviea,1,114,0
st_1,strabekervloedgraaf,exuviea,1,115,0
st_1,strabekervloedgraaf,exuviea,1,116,0
st_1,strabekervloedgraaf,exuviea,1,117,0
st_1,strabekervloedgraaf,exuviea,1,118,0
st_1,strabekervloedgraaf,exuviea,1,119,0
st_1,strabekervloedgraaf,exuviea,1,120,0
st_1,strabekervloedgraaf,exuviea,1,121,0
st_1,strabekervloedgraaf,exuviea,1,122,0
st_1,strabekervloedgraaf,exuviea,1,123,0
st_1,strabekervloedgraaf,exuviea,1,124,0
st_1,strabekervloedgraaf,exuviea,1,125,0
st_1,strabekervloedgraaf,exuviea,1,126,0
st_1,strabekervloedgraaf,exuviea,1,127,0
st_1,strabekervloedgraaf,exuviea,1,128,0
st_1,strabekervloedgraaf,exuviea,1,129,0
st_1,strabekervloedgraaf,exuviea,1,130,0
st_1,strabekervloedgraaf,exuviea,1,131,0
st_1,strabekervloedgraaf,exuviea,1,132,0
st_1,strabekervloedgraaf,exuviea,1,133,0
st_1,strabekervloedgraaf,exuviea,1,134,0
st_1,strabekervloedgraaf,exuviea,1,135,0
st_1,strabekervloedgraaf,exuviea,1,136,0
st_1,strabekervloedgraaf,exuviea,1,137,0
st_1,strabekervloedgraaf,exuviea,1,138,0
st_1,strabekervloedgraaf,exuviea,1,139,0
st_1,strabekervloedgraaf,exuviea,1,140,0
st_1,strabekervloedgraaf,exuviea,1,141,0
st_1,strabekervloedgraaf,exuviea,1,142,0
st_1,strabekervloedgraaf,exuviea,1,143,0
st_1,strabekervloedgraaf,exuviea,1,144,0
st_1,strabekervloedgraaf,exuviea,1,145,0
st_1,strabekervloedgraaf,exuviea,1,146,0
st_1,strabekervloedgraaf,exuviea,1,147,0
st_1,strabekervloedgraaf,exuviea,1,148,0
st_1,strabekervloedgraaf,exuviea,1,149,0
st_1,strabekervloedgraaf,exuviea,1,150,0
st_1,strabekervloedgraaf,exuviea,1,151,0
st_1,strabekervloedgraaf,exuviea,1,152,0
st_1,strabekervloedgraaf,exuviea,1,153,0
st_1,strabekervloedgraaf,exuviea,1,154,0
st_1,strabekervloedgraaf,exuviea,1,155,0
st_1,strabekervloedgraaf,exuviea,1,156,0
st_1,strabekervloedgraaf,exuviea,1,157,0
st_1,strabekervloedgraaf,exuviea,1,158,0
st_1,strabekervloedgraaf,exuviea,1,159,0
st_1,strabekervloedgraaf,exuviea,1,160,0
st_1,strabekervloedgraaf,exuviea,1,161,0
st_1,strabekervloedgraaf,exuviea,1,162,0
st_1,strabekervloedgraaf,exuviea,1,163,0
st_1,strabekervloedgraaf,exuviea,1,164,0
st_1,strabekervloedgraaf,exuviea,1,165,0
st_1,strabekervloedgraaf,exuviea,1,166,0
st_1,strabekervloedgraaf,exuviea,1,167,0
st_1,strabekervloedgraaf,exuviea,1,168,0
st_1,strabekervloedgraaf,exuviea,1,169,0
st_1,strabekervloedgraaf,exuviea,1,170,0
st_1,strabekervloedgraaf,exuviea,1,171,0
st_1,strabekervloedgraaf,exuviea,1,172,0
st_1,strabekervloedgraaf,exuviea,1,173,0
st_1,strabekervloedgraaf,exuviea,1,174,0
st_1,strabekervloedgraaf,exuviea,1,175,0
st_1,strabekervloedgraaf,exuviea,1,176,0
st_1,strabekervloedgraaf,exuviea,1,177,0
st_1,strabekervloedgraaf,exuviea,1,178,0
st_1,strabekervloedgraaf,exuviea,1,179,0
st_1,strabekervloedgraaf,exuviea,1,180,0
st_1,strabekervloedgraaf,exuviea,1,181,0
st_1,strabekervloedgraaf,exuviea,1,182,0
st_1,strabekervloedgraaf,exuviea,1,183,0
st_1,strabekervloedgraaf,exuviea,1,184,0
st_1,strabekervloedgraaf,exuviea,1,185,0
st_1,strabekervloedgraaf,exuviea,1,186,0
st_1,strabekervloedgraaf,exuviea,1,187,0
st_1,strabekervloedgraaf,exuviea,1,188,0
st_1,strabekervloedgraaf,exuviea,1,189,0
st_1,strabekervloedgraaf,exuviea,1,190,0
st_1,strabekervloedgraaf,exuviea,1,191,0
st_1,strabekervloedgraaf,exuviea,1,192,0
st_1,strabekervloedgraaf,exuviea,1,193,0
st_1,strabekervloedgraaf,exuviea,1,194,0
st_1,strabekervloedgraaf,exuviea,1,195,0
st_1,strabekervloedgraaf,exuviea,1,196,0
st_1,strabekervloedgraaf,exuviea,1,197,0
st_1,strabekervloedgraaf,exuviea,1,198,0
st_1,strabekervloedgraaf,exuviea,1,199,0
st_1,strabekervloedgraaf,exuviea,1,200,0
st_1,strabekervloedgraaf,exuviea,1,201,0
st_1,strabekervloedgraaf,exuviea,1,202,0
st_1,strabekervloedgraaf,exuviea,1,203,0
st_1,strabekervloedgraaf,exuviea,1,204,0
st_1,strabekervloedgraaf,exuviea,1,205,0
st_1,strabekervloedgraaf,exuviea,1,206,0
st_1,strabekervloedgraaf,exuviea,1,207,0
st_1,strabekervloedgraaf,exuviea,1,208,0
st_1,strabekervloedgraaf,exuviea,1,209,0
st_1,strabekervloedgraaf,exuviea,1,210,0
st_1,strabekervloedgraaf,exuviea,1,211,0
st_1,strabekervloedgraaf,exuviea,1,212,0
st_1,strabekervloedgraaf,exuviea,1,213,0
st_1,strabekervloedgraaf,exuviea,1,214,0
st_1,strabekervloedgraaf,exuviea,1,215,0
st_1,strabekervloedgraaf,exuviea,1,216,0
st_1,strabekervloedgraaf,exuviea,1,217,0
st_1,strabekervloedgraaf,exuviea,1,218,0
st_1,strabekervloedgraaf,exuviea,1,219,0
st_1,strabekervloedgraaf,exuviea,1,220,0
st_1,strabekervloedgraaf,exuviea,1,221,0
st_1,strabekervloedgraaf,exuviea,1,222,0
st_1,strabekervloedgraaf,exuviea,1,223,0
st_1,strabekervloedgraaf,exuviea,1,224,0
st_1,strabekervloedgraaf,exuviea,1,225,0
st_1,strabekervloedgraaf,exuviea,1,226,0
st_1,strabekervloedgraaf,exuviea,1,227,0
st_1,strabekervloedgraaf,exuviea,1,228,1
st_1,strabekervloedgraaf,exuviea,1,229,0
st_1,strabekervloedgraaf,exuviea,1,230,1
st_1,strabekervloedgraaf,exuviea,1,231,1
st_1,strabekervloedgraaf,exuviea,1,232,0
st_1,strabekervloedgraaf,exuviea,1,233,1
st_1,strabekervloedgraaf,exuviea,1,234,1
st_1,strabekervloedgraaf,exuviea,1,235,0
st_1,strabekervloedgraaf,exuviea,1,236,1
st_1,strabekervloedgraaf,exuviea,1,237,1
st_1,strabekervloedgraaf,exuviea,1,238,0
st_1,strabekervloedgraaf,exuviea,1,239,1
st_1,strabekervloedgraaf,exuviea,1,240,0
st_1,strabekervloedgraaf,exuviea,1,241,1
st_1,strabekervloedgraaf,exuviea,1,242,0
st_1,strabekervloedgraaf,exuviea,1,243,1
st_1,strabekervloedgraaf,exuviea,1,244,0
st_1,strabekervloedgraaf,exuviea,1,245,1
st_1,strabekervloedgraaf,exuviea,1,246,0
st_1,strabekervloedgraaf,exuviea,1,247,0
st_1,strabekervloedgraaf,exuviea,1,248,1
st_1,strabekervloedgraaf,exuviea,1,249,0
st_1,strabekervloedgraaf,exuviea,1,250,0
se_1,seelbeek,eggs,1,1,1
se_1,seelbeek,eggs,1,2,5
se_1,seelbeek,eggs,1,3,18
se_1,seelbeek,eggs,1,4,42
se_1,seelbeek,eggs,1,5,80
se_1,seelbeek,eggs,1,6,129
se_1,seelbeek,eggs,1,7,185
se_1,seelbeek,eggs,1,8,245
se_1,seelbeek,eggs,1,9,303
se_1,seelbeek,eggs,1,10,361
se_1,seelbeek,eggs,1,11,418
se_1,seelbeek,eggs,1,12,474
se_1,seelbeek,eggs,1,13,530
se_1,seelbeek,eggs,1,14,584
se_1,seelbeek,eggs,1,15,637
se_1,seelbeek,eggs,1,16,690
se_1,seelbeek,eggs,1,17,742
se_1,seelbeek,eggs,1,18,793
se_1,seelbeek,eggs,1,19,843
se_1,seelbeek,eggs,1,20,892
se_1,seelbeek,eggs,1,21,941
se_1,seelbeek,eggs,1,22,988
se_1,seelbeek,eggs,1,23,1035
se_1,seelbeek,eggs,1,24,1082
se_1,seelbeek,eggs,1,25,1127
se_1,seelbeek,eggs,1,26,1172
se_1,seelbeek,eggs,1,27,1216
se_1,seelbeek,eggs,1,28,1260
se_1,seelbeek,eggs,1,29,1302
se_1,seelbeek,eggs,1,30,1344
se_1,seelbeek,eggs,1,31,1386
se_1,seelbeek,eggs,1,32,1426
se_1,seelbeek,eggs,1,33,1465
se_1,seelbeek,eggs,1,34,1499
se_1,seelbeek,eggs,1,35,1527
se_1,seelbeek,eggs,1,36,1546
se_1,seelbeek,eggs,1,37,1557
se_1,seelbeek,eggs,1,38,1558
se_1,seelbeek,eggs,1,39,1551
se_1,seelbeek,eggs,1,40,1538
se_1,seelbeek,eggs,1,41,1523
se_1,seelbeek,eggs,1,42,1508
se_1,seelbeek,eggs,1,43,1493
se_1,seelbeek,eggs,1,44,1478
se_1,seelbeek,eggs,1,45,1463
se_1,seelbeek,eggs,1,46,1449
se_1,seelbeek,eggs,1,47,1435
se_1,seelbeek,eggs,1,48,1421
se_1,seelbeek,eggs,1,49,1407
se_1,seelbeek,eggs,1,50,1393
se_1,seelbeek,eggs,1,51,1380
se_1,seelbeek,eggs,1,52,1366
se_1,seelbeek,eggs,1,53,1350
se_1,seelbeek,eggs,1,54,1335
se_1,seelbeek,eggs,1,55,1320
se_1,seelbeek,eggs,1,56,1305
se_1,seelbeek,eggs,1,57,1290
se_1,seelbeek,eggs,1,58,1275
se_1,seelbeek,eggs,1,59,1261
se_1,seelbeek,eggs,1,60,1247
se_1,seelbeek,eggs,1,61,1233
se_1,seelbeek,eggs,1,62,1220
se_1,seelbeek,eggs,1,63,1207
se_1,seelbeek,eggs,1,64,1196
se_1,seelbeek,eggs,1,65,1188
se_1,seelbeek,eggs,1,66,1183
se_1,seelbeek,eggs,1,67,1183
se_1,seelbeek,eggs,1,68,1187
se_1,seelbeek,eggs,1,69,1194
se_1,seelbeek,eggs,1,70,1201
se_1,seelbeek,eggs,1,71,1208
se_1,seelbeek,eggs,1,72,1216
se_1,seelbeek,eggs,1,73,1225
se_1,seelbeek,eggs,1,74,1234
se_1,seelbeek,eggs,1,75,1242
se_1,seelbeek,eggs,1,76,1251
se_1,seelbeek,eggs,1,77,1259
se_1,seelbeek,eggs,1,78,1267
se_1,seelbeek,eggs,1,79,1276
se_1,seelbeek,eggs,1,80,1284
se_1,seelbeek,eggs,1,81,1292
se_1,seelbeek,eggs,1,82,1300
se_1,seelbeek,eggs,1,83,1308
se_1,seelbeek,eggs,1,84,1315
se_1,seelbeek,eggs,1,85,1323
se_1,seelbeek,eggs,1,86,1332
se_1,seelbeek,eggs,1,87,1341
se_1,seelbeek,eggs,1,88,1350
se_1,seelbeek,eggs,1,89,1358
se_1,seelbeek,eggs,1,90,1366
se_1,seelbeek,eggs,1,91,1374
se_1,seelbeek,eggs,1,92,1382
se_1,seelbeek,eggs,1,93,1389
se_1,seelbeek,eggs,1,94,1396
se_1,seelbeek,eggs,1,95,1402
se_1,seelbeek,eggs,1,96,1408
se_1,seelbeek,eggs,1,97,1413
se_1,seelbeek,eggs,1,98,1416
se_1,seelbeek,eggs,1,99,1418
se_1,seelbeek,eggs,1,100,1419
se_1,seelbeek,eggs,1,101,1419
se_1,seelbeek,eggs,1,102,1420
se_1,seelbeek,eggs,1,103,1422
se_1,seelbeek,eggs,1,104,1424
se_1,seelbeek,eggs,1,105,1426
se_1,seelbeek,eggs,1,106,1428
se_1,seelbeek,eggs,1,107,1429
se_1,seelbeek,eggs,1,108,1431
se_1,seelbeek,eggs,1,109,1433
se_1,seelbeek,eggs,1,110,1434
se_1,seelbeek,eggs,1,111,1436
se_1,seelbeek,eggs,1,112,1437
se_1,seelbeek,eggs,1,113,1440
se_1,seelbeek,eggs,1,114,1443
se_1,seelbeek,eggs,1,115,1446
se_1,seelbeek,eggs,1,116,1451
se_1,seelbeek,eggs,1,117,1456
se_1,seelbeek,eggs,1,118,1461
se_1,seelbeek,eggs,1,119,1465
se_1,seelbeek,eggs,1,120,1470
se_1,seelbeek,eggs,1,121,1474
se_1,seelbeek,eggs,1,122,1474
se_1,seelbeek,eggs,1,123,1466
se_1,seelbeek,eggs,1,124,1447
se_1,seelbeek,eggs,1,125,1415
se_1,seelbeek,eggs,1,126,1372
se_1,seelbeek,eggs,1,127,1323
se_1,seelbeek,eggs,1,128,1270
se_1,seelbeek,eggs,1,129,1218
se_1,seelbeek,eggs,1,130,1167
se_1,seelbeek,eggs,1,131,1117
se_1,seelbeek,eggs,1,132,1067
se_1,seelbeek,eggs,1,133,1018
se_1,seelbeek,eggs,1,134,969
se_1,seelbeek,eggs,1,135,921
se_1,seelbeek,eggs,1,136,872
se_1,seelbeek,eggs,1,137,825
se_1,seelbeek,eggs,1,138,778
se_1,seelbeek,eggs,1,139,732
se_1,seelbeek,eggs,1,140,686
se_1,seelbeek,eggs,1,141,642
se_1,seelbeek,eggs,1,142,598
se_1,seelbeek,eggs,1,143,555
se_1,seelbeek,eggs,1,144,512
se_1,seelbeek,eggs,1,145,471
se_1,seelbeek,eggs,1,146,429
se_1,seelbeek,eggs,1,147,388
se_1,seelbeek,eggs,1,148,346
se_1,seelbeek,eggs,1,149,305
se_1,seelbeek,eggs,1,150,265
se_1,seelbeek,eggs,1,151,225
se_1,seelbeek,eggs,1,152,185
se_1,seelbeek,eggs,1,153,147
se_1,seelbeek,eggs,1,154,109
se_1,seelbeek,eggs,1,155,74
se_1,seelbeek,eggs,1,156,45
se_1,seelbeek,eggs,1,157,22
se_1,seelbeek,eggs,1,158,8
se_1,seelbeek,eggs,1,159,1
se_1,seelbeek,eggs,1,160,0
se_1,seelbeek,eggs,1,161,0
se_1,seelbeek,eggs,1,162,0
se_1,seelbeek,eggs,1,163,0
se_1,seelbeek,eggs,1,164,0
se_1,seelbeek,eggs,1,165,0
se_1,seelbeek,eggs,1,166,0
se_1,seelbeek,eggs,1,167,0
se_1,seelbeek,eggs,1,168,0
se_1,seelbeek,eggs,1,169,0
se_1,seelbeek,eggs,1,170,0
se_1,seelbeek,eggs,1,171,0
se_1,seelbeek,eggs,1,172,0
se_1,seelbeek,eggs,1,173,0
se_1,seelbeek,eggs,1,174,0
se_1,seelbeek,eggs,1,175,0
se_1,seelbeek,eggs,1,176,0
se_1,seelbeek,eggs,1,177,0
se_1,seelbeek,eggs,1,178,0
se_1,seelbeek,eggs,1,179,0
se_1,seelbeek,eggs,1,180,0
se_1,seelbeek,eggs,1,181,0
se_1,seelbeek,eggs,1,182,0
se_1,seelbeek,eggs,1,183,0
se_1,seelbeek,eggs,1,184,0
se_1,seelbeek,eggs,1,185,0
se_1,seelbeek,eggs,1,186,0
se_1,seelbeek,eggs,1,187,0
se_1,seelbeek,eggs,1,188,0
se_1,seelbeek,eggs,1,189,0
se_1,seelbeek,eggs,1,190,0
se_1,seelbeek,eggs,1,191,0
se_1,seelbeek,eggs,1,192,0
se_1,seelbeek,eggs,1,193,0
se_1,seelbeek,eggs,1,194,0
se_1,seelbeek,eggs,1,195,0
se_1,seelbeek,eggs,1,196,0
se_1,seelbeek,eggs,1,197,0
se_1,seelbeek,eggs,1,198,0
se_1,seelbeek,eggs,1,199,0
se_1,seelbeek,eggs,1,200,0
se_1,seelbeek,eggs,1,201,0
se_1,seelbeek,eggs,1,202,0
se_1,seelbeek,eggs,1,203,0
se_1,seelbeek,eggs,1,204,0
se_1,seelbeek,eggs,1,205,0
se_1,seelbeek,eggs,1,206,0
se_1,seelbeek,eggs,1,207,0
se_1,seelbeek,eggs,1,208,0
se_1,seelbeek,eggs,1,209,0
se_1,seelbeek,eggs,1,210,0
se_1,seelbeek,eggs,1,211,0
se_1,seelbeek,eggs,1,212,0
se_1,seelbeek,eggs,1,213,0
se_1,seelbeek,eggs,1,214,0
se_1,seelbeek,eggs,1,215,0
se_1,seelbeek,eggs,1,216,0
se_1,seelbeek,eggs,1,217,0
se_1,seelbeek,eggs,1,218,0
se_1,seelbeek,eggs,1,219,0
se_1,seelbeek,eggs,1,220,0
se_1,seelbeek,eggs,1,221,0
se_1,seelbeek,eggs,1,222,0
se_1,seelbeek,eggs,1,223,0
se_1,seelbeek,eggs,1,224,0
se_1,seelbeek,eggs,1,225,0
se_1,seelbeek,eggs,1,226,0
se_1,seelbeek,eggs,1,227,0
se_1,seelbeek,eggs,1,228,0
se_1,seelbeek,eggs,1,229,0
se_1,seelbeek,eggs,1,230,0
se_1,seelbeek,eggs,1,231,0
se_1,seelbeek,eggs,1,232,0
se_1,seelbeek,eggs,1,233,0
se_1,seelbeek,eggs,1,234,0
se_1,seelbeek,eggs,1,235,0
se_1,seelbeek,eggs,1,236,0
se_1,seelbeek,eggs,1,237,0
se_1,seelbeek,eggs,1,238,0
se_1,seelbeek,eggs,1,239,0
se_1,seelbeek,eggs,1,240,0
se_1,seelbeek,eggs,1,241,0
se_1,seelbeek,eggs,1,242,0
se_1,seelbeek,eggs,1,243,0
se_1,seelbeek,eggs,1,244,0
se_1,seelbeek,eggs,1,245,0
se_1,seelbeek,eggs,1,246,0
se_1,seelbeek,eggs,1,247,0
se_1,seelbeek,eggs,1,248,0
se_1,seelbeek,eggs,1,249,0
se_1,seelbeek,eggs,1,250,0
se_1,seelbeek,first_instar,1,1,0
se_1,seelbeek,first_instar,1,2,0
se_1,seelbeek,first_instar,1,3,0
se_1,seelbeek,first_instar,1,4,0
se_1,seelbeek,first_instar,1,5,0
se_1,seelbeek,first_instar,1,6,0
se_1,seelbeek,first_instar,1,7,0
se_1,seelbeek,first_instar,1,8,0
se_1,seelbeek,first_instar,1,9,0
se_1,seelbeek,first_instar,1,10,0
se_1,seelbeek,first_instar,1,11,0
se_1,seelbeek,first_instar,1,12,0
se_1,seelbeek,first_instar,1,13,0
se_1,seelbeek,first_instar,1,14,0
se_1,seelbeek,first_instar,1,15,0
se_1,seelbeek,first_instar,1,16,0
se_1,seelbeek,first_instar,1,17,0
se_1,seelbeek,first_instar,1,18,0
se_1,seelbeek,first_instar,1,19,0
se_1,seelbeek,first_instar,1,20,0
se_1,seelbeek,first_instar,1,21,0
se_1,seelbeek,first_instar,1,22,0
se_1,seelbeek,first_instar,1,23,0
se_1,seelbeek,first_instar,1,24,0
se_1,seelbeek,first_instar,1,25,0
se_1,seelbeek,first_instar,1,26,0
se_1,seelbeek,first_instar,1,27,0
se_1,seelbeek,first_instar,1,28,0
se_1,seelbeek,first_instar,1,29,0
se_1,seelbeek,first_instar,1,30,0
se_1,seelbeek,first_instar,1,31,0
se_1,seelbeek,first_instar,1,32,0
se_1,seelbeek,first_instar,1,33,0
se_1,seelbeek,first_instar,1,34,0
se_1,seelbeek,first_instar,1,35,2
se_1,seelbeek,first_instar,1,36,7
se_1,seelbeek,first_instar,1,37,22
se_1,seelbeek,first_instar,1,38,44
se_1,seelbeek,first_instar,1,39,49
se_1,seelbeek,first_instar,1,40,83
se_1,seelbeek,first_instar,1,41,118
se_1,seelbeek,first_instar,1,42,153
se_1,seelbeek,first_instar,1,43,188
se_1,seelbeek,first_instar,1,44,222
se_1,seelbeek,first_instar,1,45,256
se_1,seelbeek,first_instar,1,46,289
se_1,seelbeek,first_instar,1,47,322
