sample_id,location,stage,year,day,number
st_2,strabekervloedgraaf,eggs,2,77,1621
st_2,strabekervloedgraaf,eggs,2,78,1621
st_2,strabekervloedgraaf,eggs,2,79,1621
st_2,strabekervloedgraaf,eggs,2,80,1621
st_2,strabekervloedgraaf,eggs,2,81,1621
st_2,strabekervloedgraaf,eggs,2,82,1621
st_2,strabekervloedgraaf,eggs,2,83,1621
st_2,strabekervloedgraaf,eggs,2,84,1621
st_2,strabekervloedgraaf,eggs,2,85,1621
st_2,strabekervloedgraaf,eggs,2,86,1621
st_2,strabekervloedgraaf,eggs,2,87,1619
st_2,strabekervloedgraaf,eggs,2,88,1616
st_2,strabekervloedgraaf,eggs,2,89,1612
st_2,strabekervloedgraaf,eggs,2,90,1609
st_2,strabekervloedgraaf,eggs,2,91,1605
st_2,strabekervloedgraaf,eggs,2,92,1601
st_2,strabekervloedgraaf,eggs,2,93,1598
st_2,strabekervloedgraaf,eggs,2,94,1594
st_2,strabekervloedgraaf,eggs,2,95,1591
st_2,strabekervloedgraaf,eggs,2,96,1588
st_2,strabekervloedgraaf,eggs,2,97,1584
st_2,strabekervloedgraaf,eggs,2,98,1581
st_2,strabekervloedgraaf,eggs,2,99,1578
st_2,strabekervloedgraaf,eggs,2,100,1575
st_2,strabekervloedgraaf,eggs,2,101,1572
st_2,strabekervloedgraaf,eggs,2,102,1568
st_2,strabekervloedgraaf,eggs,2,103,1565
st_2,strabekervloedgraaf,eggs,2,104,1562
st_2,strabekervloedgraaf,eggs,2,105,1560
st_2,strabekervloedgraaf,eggs,2,106,1555
st_2,strabekervloedgraaf,eggs,2,107,1549
st_2,strabekervloedgraaf,eggs,2,108,1543
st_2,strabekervloedgraaf,eggs,2,109,1537
st_2,strabekervloedgraaf,eggs,2,110,1531
st_2,strabekervloedgraaf,eggs,2,111,1525
st_2,strabekervloedgraaf,eggs,2,112,1519
st_2,strabekervloedgraaf,eggs,2,113,1513
st_2,strabekervloedgraaf,eggs,2,114,1507
st_2,strabekervloedgraaf,eggs,2,115,1502
st_2,strabekervloedgraaf,eggs,2,116,1496
st_2,strabekervloedgraaf,eggs,2,117,1492
st_2,strabekervloedgraaf,eggs,2,118,1488
st_2,strabekervloedgraaf,eggs,2,119,1485
st_2,strabekervloedgraaf,eggs,2,120,1484
st_2,strabekervloedgraaf,eggs,2,121,1484
st_2,strabekervloedgraaf,eggs,2,122,1480
st_2,strabekervloedgraaf,eggs,2,123,1469
st_2,strabekervloedgraaf,eggs,2,124,1447
st_2,strabekervloedgraaf,eggs,2,125,1411
st_2,strabekervloedgraaf,eggs,2,126,1366
st_2,strabekervloedgraaf,eggs,2,127,1313
st_2,strabekervloedgraaf,eggs,2,128,1258
st_2,strabekervloedgraaf,eggs,2,129,1204
st_2,strabekervloedgraaf,eggs,2,130,1150
st_2,strabekervloedgraaf,eggs,2,131,1097
st_2,strabekervloedgraaf,eggs,2,132,1044
st_2,strabekervloedgraaf,eggs,2,133,993
st_2,strabekervloedgraaf,eggs,2,134,943
st_2,strabekervloedgraaf,eggs,2,135,893
st_2,strabekervloedgraaf,eggs,2,136,844
st_2,strabekervloedgraaf,eggs,2,137,796
st_2,strabekervloedgraaf,eggs,2,138,748
st_2,strabekervloedgraaf,eggs,2,139,703
st_2,strabekervloedgraaf,eggs,2,140,659
st_2,strabekervloedgraaf,eggs,2,141,615
st_2,strabekervloedgraaf,eggs,2,142,573
st_2,strabekervloedgraaf,eggs,2,143,531
st_2,strabekervloedgraaf,eggs,2,144,490
st_2,strabekervloedgraaf,eggs,2,145,450
st_2,strabekervloedgraaf,eggs,2,146,410
st_2,strabekervloedgraaf,eggs,2,147,371
st_2,strabekervloedgraaf,eggs,2,148,332
st_2,strabekervloedgraaf,eggs,2,149,294
st_2,strabekervloedgraaf,eggs,2,150,256
st_2,strabekervloedgraaf,eggs,2,151,219
st_2,strabekervloedgraaf,eggs,2,152,181
st_2,strabekervloedgraaf,eggs,2,153,143
st_2,strabekervloedgraaf,eggs,2,154,107
st_2,strabekervloedgraaf,eggs,2,155,73
st_2,strabekervloedgraaf,eggs,2,156,44
st_2,strabekervloedgraaf,eggs,2,157,22
st_2,strabekervloedgraaf,eggs,2,158,8
st_2,strabekervloedgraaf,eggs,2,159,2
st_2,strabekervloedgraaf,eggs,2,160,0
st_2,strabekervloedgraaf,eggs,2,161,0
st_2,strabekervloedgraaf,eggs,2,162,0
st_2,strabekervloedgraaf,eggs,2,163,0
st_2,strabekervloedgraaf,eggs,2,164,0
st_2,strabekervloedgraaf,eggs,2,165,0
st_2,strabekervloedgraaf,eggs,2,166,0
st_2,strabekervloedgraaf,eggs,2,167,0
st_2,strabekervloedgraaf,eggs,2,168,0
st_2,strabekervloedgraaf,eggs,2,169,0
st_2,strabekervloedgraaf,eggs,2,170,0
st_2,strabekervloedgraaf,eggs,2,171,0
st_2,strabekervloedgraaf,eggs,2,172,0
st_2,strabekervloedgraaf,eggs,2,173,0
st_2,strabekervloedgraaf,eggs,2,174,0
st_2,strabekervloedgraaf,eggs,2,175,0
st_2,strabekervloedgraaf,eggs,2,176,0
st_2,strabekervloedgraaf,eggs,2,177,0
st_2,strabekervloedgraaf,eggs,2,178,0
st_2,strabekervloedgraaf,eggs,2,179,0
st_2,strabekervloedgraaf,eggs,2,180,0
st_2,strabekervloedgraaf,eggs,2,181,0
st_2,strabekervloedgraaf,eggs,2,182,0
st_2,strabekervloedgraaf,eggs,2,183,0
st_2,strabekervloedgraaf,eggs,2,184,0
st_2,strabekervloedgraaf,eggs,2,185,0
st_2,strabekervloedgraaf,eggs,2,186,0
st_2,strabekervloedgraaf,eggs,2,187,0
st_2,strabekervloedgraaf,eggs,2,188,0
st_2,strabekervloedgraaf,eggs,2,189,0
st_2,strabekervloedgraaf,eggs,2,190,0
st_2,strabekervloedgraaf,eggs,2,191,0
st_2,strabekervloedgraaf,eggs,2,192,0
st_2,strabekervloedgraaf,eggs,2,193,0
st_2,strabekervloedgraaf,eggs,2,194,0
st_2,strabekervloedgraaf,eggs,2,195,0
st_2,strabekervloedgraaf,eggs,2,196,0
st_2,strabekervloedgraaf,eggs,2,197,0
st_2,strabekervloedgraaf,eggs,2,198,0
st_2,strabekervloedgraaf,eggs,2,199,0
st_2,strabekervloedgraaf,eggs,2,200,0
st_2,strabekervloedgraaf,eggs,2,201,0
st_2,strabekervloedgraaf,eggs,2,202,0
st_2,strabekervloedgraaf,eggs,2,203,0
st_2,strabekervloedgraaf,eggs,2,204,0
st_2,strabekervloedgraaf,eggs,2,205,0
st_2,strabekervloedgraaf,eggs,2,206,0
st_2,strabekervloedgraaf,eggs,2,207,0
st_2,strabekervloedgraaf,eggs,2,208,0
st_2,strabekervloedgraaf,eggs,2,209,0
st_2,strabekervloedgraaf,eggs,2,210,0
st_2,strabekervloedgraaf,eggs,2,211,0
st_2,strabekervloedgraaf,eggs,2,212,0
st_2,strabekervloedgraaf,eggs,2,213,0
st_2,strabekervloedgraaf,eggs,2,214,0
st_2,strabekervloedgraaf,eggs,2,215,0
st_2,strabekervloedgraaf,eggs,2,216,0
st_2,strabekervloedgraaf,eggs,2,217,0
st_2,strabekervloedgraaf,eggs,2,218,0
st_2,strabekervloedgraaf,eggs,2,219,0
st_2,strabekervloedgraaf,eggs,2,220,0
st_2,strabekervloedgraaf,eggs,2,221,0
st_2,strabekervloedgraaf,eggs,2,222,0
st_2,strabekervloedgraaf,eggs,2,223,0
st_2,strabekervloedgraaf,eggs,2,224,0
st_2,strabekervloedgraaf,eggs,2,225,0
st_2,strabekervloedgraaf,eggs,2,226,0
st_2,strabekervloedgraaf,eggs,2,227,0
st_2,strabekervloedgraaf,eggs,2,228,0
st_2,strabekervloedgraaf,eggs,2,229,0
st_2,strabekervloedgraaf,eggs,2,230,0
st_2,strabekervloedgraaf,eggs,2,231,0
st_2,strabekervloedgraaf,eggs,2,232,0
st_2,strabekervloedgraaf,eggs,2,233,0
st_2,strabekervloedgraaf,eggs,2,234,0
st_2,strabekervloedgraaf,eggs,2,235,0
st_2,strabekervloedgraaf,eggs,2,236,0
st_2,strabekervloedgraaf,eggs,2,237,0
st_2,strabekervloedgraaf,eggs,2,238,0
st_2,strabekervloedgraaf,eggs,2,239,0
st_2,strabekervloedgraaf,eggs,2,240,0
st_2,strabekervloedgraaf,eggs,2,241,0
st_2,strabekervloedgraaf,eggs,2,242,0
st_2,strabekervloedgraaf,eggs,2,243,0
st_2,strabekervloedgraaf,eggs,2,244,0
st_2,strabekervloedgraaf,eggs,2,245,0
st_2,strabekervloedgraaf,eggs,2,246,0
st_2,strabekervloedgraaf,eggs,2,247,0
st_2,strabekervloedgraaf,eggs,2,248,0
st_2,strabekervloedgraaf,eggs,2,249,0
st_2,strabekervloedgraaf,eggs,2,250,0
st_2,strabekervloedgraaf,first_instar,2,1,0
st_2,strabekervloedgraaf,first_instar,2,2,0
st_2,strabekervloedgraaf,first_instar,2,3,0
st_2,strabekervloedgraaf,first_instar,2,4,0
st_2,strabekervloedgraaf,first_instar,2,5,0
st_2,strabekervloedgraaf,first_instar,2,6,0
st_2,strabekervloedgraaf,first_instar,2,7,0
st_2,strabekervloedgraaf,first_instar,2,8,0
st_2,strabekervloedgraaf,first_instar,2,9,0
st_2,strabekervloedgraaf,first_instar,2,10,0
st_2,strabekervloedgraaf,first_instar,2,11,0
st_2,strabekervloedgraaf,first_instar,2,12,0
st_2,strabekervloedgraaf,first_instar,2,13,0
st_2,strabekervloedgraaf,first_instar,2,14,0
st_2,strabekervloedgraaf,first_instar,2,15,0
st_2,strabekervloedgraaf,first_instar,2,16,0
st_2,strabekervloedgraaf,first_instar,2,17,0
st_2,strabekervloedgraaf,first_instar,2,18,0
st_2,strabekervloedgraaf,first_instar,2,19,0
st_2,strabekervloedgraaf,first_instar,2,20,0
st_2,strabekervloedgraaf,first_instar,2,21,0
st_2,strabekervloedgraaf,first_instar,2,22,0
st_2,strabekervloedgraaf,first_instar,2,23,0
st_2,strabekervloedgraaf,first_instar,2,24,0
st_2,strabekervloedgraaf,first_instar,2,25,0
st_2,strabekervloedgraaf,first_instar,2,26,0
st_2,strabekervloedgraaf,first_instar,2,27,0
st_2,strabekervloedgraaf,first_instar,2,28,0
st_2,strabekervloedgraaf,first_instar,2,29,0
st_2,strabekervloedgraaf,first_instar,2,30,0
st_2,strabekervloedgraaf,first_instar,2,31,0
st_2,strabekervloedgraaf,first_instar,2,32,0
st_2,strabekervloedgraaf,first_instar,2,33,0
st_2,strabekervloedgraaf,first_instar,2,34,0
st_2,strabekervloedgraaf,first_instar,2,35,3
st_2,strabekervloedgraaf,first_instar,2,36,11
st_2,strabekervloedgraaf,first_instar,2,37,25
st_2,strabekervloedgraaf,first_instar,2,38,47
st_2,strabekervloedgraaf,first_instar,2,39,76
st_2,strabekervloedgraaf,first_instar,2,40,110
st_2,strabekervloedgraaf,first_instar,2,41,145
st_2,strabekervloedgraaf,first_instar,2,42,179
st_2,strabekervloedgraaf,first_instar,2,43,214
st_2,strabekervloedgraaf,first_instar,2,44,248
st_2,strabekervloedgraaf,first_instar,2,45,281
st_2,strabekervloedgraaf,first_instar,2,46,314
st_2,strabekervloedgraaf,first_instar,2,47,346
st_2,strabekervloedgraaf,first_instar,2,48,378
st_2,strabekervloedgraaf,first_instar,2,49,409
st_2,strabekervloedgraaf,first_instar,2,50,440
st_2,strabekervloedgraaf,first_instar,2,51,471
st_2,strabekervloedgraaf,first_instar,2,52,501
st_2,strabekervloedgraaf,first_instar,2,53,530
st_2,strabekervloedgraaf,first_instar,2,54,559
st_2,strabekervloedgraaf,first_instar,2,55,588
st_2,strabekervloedgraaf,first_instar,2,56,616
st_2,strabekervloedgraaf,first_instar,2,57,644
st_2,strabekervloedgraaf,first_instar,2,58,671
st_2,strabekervloedgraaf,first_instar,2,59,698
st_2,strabekervloedgraaf,first_instar,2,60,723
st_2,strabekervloedgraaf,first_instar,2,61,744
st_2,strabekervloedgraaf,first_instar,2,62,760
st_2,strabekervloedgraaf,first_instar,2,63,770
st_2,strabekervloedgraaf,first_instar,2,64,775
st_2,strabekervloedgraaf,first_instar,2,65,777
st_2,strabekervloedgraaf,first_instar,2,66,777
st_2,strabekervloedgraaf,first_instar,2,67,777
st_2,strabekervloedgraaf,first_instar,2,68,777
st_2,strabekervloedgraaf,first_instar,2,69,777
st_2,strabekervloedgraaf,first_instar,2,70,777
st_2,strabekervloedgraaf,first_instar,2,71,777
st_2,strabekervloedgraaf,first_instar,2,72,777
st_2,strabekervloedgraaf,first_instar,2,73,777
st_2,strabekervloedgraaf,first_instar,2,74,777
st_2,strabekervloedgraaf,first_instar,2,75,777
st_2,strabekervloedgraaf,first_instar,2,76,777
st_2,strabekervloedgraaf,first_instar,2,77,777
st_2,strabekervloedgraaf,first_instar,2,78,777
st_2,strabekervloedgraaf,first_instar,2,79,777
st_2,strabekervloedgraaf,first_instar,2,80,777
st_2,strabekervloedgraaf,first_instar,2,81,777
st_2,strabekervloedgraaf,first_instar,2,82,777
st_2,strabekervloedgraaf,first_instar,2,83,777
st_2,strabekervloedgraaf,first_instar,2,84,777
st_2,strabekervloedgraaf,first_instar,2,85,777
st_2,strabekervloedgraaf,first_instar,2,86,777
st_2,strabekervloedgraaf,first_instar,2,87,464
st_2,strabekervloedgraaf,first_instar,2,88,479
st_2,strabekervloedgraaf,first_instar,2,89,494
st_2,strabekervloedgraaf,first_instar,2,90,509
st_2,strabekervloedgraaf,first_instar,2,91,524
st_2,strabekervloedgraaf,first_instar,2,92,538
st_2,strabekervloedgraaf,first_instar,2,93,552
st_2,strabekervloedgraaf,first_instar,2,94,566
st_2,strabekervloedgraaf,first_instar,2,95,579
st_2,strabekervloedgraaf,first_instar,2,96,593
st_2,strabekervloedgraaf,first_instar,2,97,606
st_2,strabekervloedgraaf,first_instar,2,98,619
st_2,strabekervloedgraaf,first_instar,2,99,632
st_2,strabekervloedgraaf,first_instar,2,100,644
st_2,strabekervloedgraaf,first_instar,2,101,657
st_2,strabekervloedgraaf,first_instar,2,102,669
st_2,strabekervloedgraaf,first_instar,2,103,681
st_2,strabekervloedgraaf,first_instar,2,104,693
st_2,strabekervloedgraaf,first_instar,2,105,705
st_2,strabekervloedgraaf,first_instar,2,106,429
st_2,strabekervloedgraaf,first_instar,2,107,450
st_2,strabekervloedgraaf,first_instar,2,108,472
st_2,strabekervloedgraaf,first_instar,2,109,493
st_2,strabekervloedgraaf,first_instar,2,110,514
st_2,strabekervloedgraaf,first_instar,2,111,534
st_2,strabekervloedgraaf,first_instar,2,112,552
st_2,strabekervloedgraaf,first_instar,2,113,566
st_2,strabekervloedgraaf,first_instar,2,114,579
st_2,strabekervloedgraaf,first_instar,2,115,593
st_2,strabekervloedgraaf,first_instar,2,116,606
st_2,strabekervloedgraaf,first_instar,2,117,619
st_2,strabekervloedgraaf,first_instar,2,118,632
st_2,strabekervloedgraaf,first_instar,2,119,644
st_2,strabekervloedgraaf,first_instar,2,120,656
st_2,strabekervloedgraaf,first_instar,2,121,666
st_2,strabekervloedgraaf,first_instar,2,122,676
st_2,strabekervloedgraaf,first_instar,2,123,686
st_2,strabekervloedgraaf,first_instar,2,124,695
st_2,strabekervloedgraaf,first_instar,2,125,705
st_2,strabekervloedgraaf,first_instar,2,126,714
st_2,strabekervloedgraaf,first_instar,2,127,723
st_2,strabekervloedgraaf,first_instar,2,128,732
st_2,strabekervloedgraaf,first_instar,2,129,741
st_2,strabekervloedgraaf,first_instar,2,130,750
st_2,strabekervloedgraaf,first_instar,2,131,754
st_2,strabekervloedgraaf,first_instar,2,132,752
st_2,strabekervloedgraaf,first_instar,2,133,750
st_2,strabekervloedgraaf,first_instar,2,134,748
st_2,strabekervloedgraaf,first_instar,2,135,746
st_2,strabekervloedgraaf,first_instar,2,136,744
st_2,strabekervloedgraaf,first_instar,2,137,743
st_2,strabekervloedgraaf,first_instar,2,138,741
st_2,strabekervloedgraaf,first_instar,2,139,738
st_2,strabekervloedgraaf,first_instar,2,140,735
st_2,strabekervloedgraaf,first_instar,2,141,731
st_2,strabekervloedgraaf,first_instar,2,142,727
st_2,strabekervloedgraaf,first_instar,2,143,724
st_2,strabekervloedgraaf,first_instar,2,144,720
st_2,strabekervloedgraaf,first_instar,2,145,717
st_2,strabekervloedgraaf,first_instar,2,146,715
st_2,strabekervloedgraaf,first_instar,2,147,713
st_2,strabekervloedgraaf,first_instar,2,148,711
st_2,strabekervloedgraaf,first_instar,2,149,709
st_2,strabekervloedgraaf,first_instar,2,150,423
st_2,strabekervloedgraaf,first_instar,2,151,436
st_2,strabekervloedgraaf,first_instar,2,152,450
st_2,strabekervloedgraaf,first_instar,2,153,464
st_2,strabekervloedgraaf,first_instar,2,154,477
st_2,strabekervloedgraaf,first_instar,2,155,488
st_2,strabekervloedgraaf,first_instar,2,156,495
st_2,strabekervloedgraaf,first_instar,2,157,494
st_2,strabekervloedgraaf,first_instar,2,158,486
st_2,strabekervloedgraaf,first_instar,2,159,472
st_2,strabekervloedgraaf,first_instar,2,160,453
st_2,strabekervloedgraaf,first_instar,2,161,433
st_2,strabekervloedgraaf,first_instar,2,162,412
st_2,strabekervloedgraaf,first_instar,2,163,392
st_2,strabekervloedgraaf,first_instar,2,164,372
st_2,strabekervloedgraaf,first_instar,2,165,353
st_2,strabekervloedgraaf,first_instar,2,166,335
st_2,strabekervloedgraaf,first_instar,2,167,317
st_2,strabekervloedgraaf,first_instar,2,168,299
st_2,strabekervloedgraaf,first_instar,2,169,281
st_2,strabekervloedgraaf,first_instar,2,170,155
st_2,strabekervloedgraaf,first_instar,2,171,145
st_2,strabekervloedgraaf,first_instar,2,172,135
st_2,strabekervloedgraaf,first_instar,2,173,125
st_2,strabekervloedgraaf,first_instar,2,174,116
st_2,strabekervloedgraaf,first_instar,2,175,103
st_2,strabekervloedgraaf,first_instar,2,176,88
st_2,strabekervloedgraaf,first_instar,2,177,73
st_2,strabekervloedgraaf,first_instar,2,178,58
st_2,strabekervloedgraaf,first_instar,2,179,43
st_2,strabekervloedgraaf,first_instar,2,180,30
st_2,strabekervloedgraaf,first_instar,2,181,18
st_2,strabekervloedgraaf,first_instar,2,182,9
st_2,strabekervloedgraaf,first_instar,2,183,3
st_2,strabekervloedgraaf,first_instar,2,184,1
st_2,strabekervloedgraaf,first_instar,2,185,0
st_2,strabekervloedgraaf,first_instar,2,186,0
st_2,strabekervloedgraaf,first_instar,2,187,0
st_2,strabekervloedgraaf,first_instar,2,188,0
st_2,strabekervloedgraaf,first_instar,2,189,0
st_2,strabekervloedgraaf,first_instar,2,190,0
st_2,strabekervloedgraaf,first_instar,2,191,0
st_2,strabekervloedgraaf,first_instar,2,192,0
st_2,strabekervloedgraaf,first_instar,2,193,0
st_2,strabekervloedgraaf,first_instar,2,194,0
st_2,strabekervloedgraaf,first_instar,2,195,0
st_2,strabekervloedgraaf,first_instar,2,196,0
st_2,strabekervloedgraaf,first_instar,2,197,0
st_2,strabekervloedgraaf,first_instar,2,198,0
st_2,strabekervloedgraaf,first_instar,2,199,0
st_2,strabekervloedgraaf,first_instar,2,200,0
st_2,strabekervloedgraaf,first_instar,2,201,0
st_2,strabekervloedgraaf,first_instar,2,202,0
st_2,strabekervloedgraaf,first_instar,2,203,0
st_2,strabekervloedgraaf,first_instar,2,204,0
st_2,strabekervloedgraaf,first_instar,2,205,0
st_2,strabekervloedgraaf,first_instar,2,206,0
st_2,strabekervloedgraaf,first_instar,2,207,0
st_2,strabekervloedgraaf,first_instar,2,208,0
st_2,strabekervloedgraaf,first_instar,2,209,0
st_2,strabekervloedgraaf,first_instar,2,210,0
st_2,strabekervloedgraaf,first_instar,2,211,0
st_2,strabekervloedgraaf,first_instar,2,212,0
st_2,strabekervloedgraaf,first_instar,2,213,0
st_2,strabekervloedgraaf,first_instar,2,214,0
st_2,strabekervloedgraaf,first_instar,2,215,0
st_2,strabekervloedgraaf,first_instar,2,216,0
st_2,strabekervloedgraaf,first_instar,2,217,0
st_2,strabekervloedgraaf,first_instar,2,218,0
st_2,strabekervloedgraaf,first_instar,2,219,0
st_2,strabekervloedgraaf,first_instar,2,220,0
st_2,strabekervloedgraaf,first_instar,2,221,0
st_2,strabekervloedgraaf,first_instar,2,222,0
st_2,strabekervloedgraaf,first_instar,2,223,0
st_2,strabekervloedgraaf,first_instar,2,224,0
st_2,strabekervloedgraaf,first_instar,2,225,0
st_2,strabekervloedgraaf,first_instar,2,226,0
st_2,strabekervloedgraaf,first_instar,2,227,0
st_2,strabekervloedgraaf,first_instar,2,228,0
st_2,strabekervloedgraaf,first_instar,2,229,0
st_2,strabekervloedgraaf,first_instar,2,230,0
st_2,strabekervloedgraaf,first_instar,2,231,0
st_2,strabekervloedgraaf,first_instar,2,232,0
st_2,strabekervloedgraaf,first_instar,2,233,0
st_2,strabekervloedgraaf,first_instar,2,234,0
st_2,strabekervloedgraaf,first_instar,2,235,0
st_2,strabekervloedgraaf,first_instar,2,236,0
st_2,strabekervloedgraaf,first_instar,2,237,0
st_2,strabekervloedgraaf,first_instar,2,238,0
st_2,strabekervloedgraaf,first_instar,2,239,0
st_2,strabekervloedgraaf,first_instar,2,240,0
st_2,strabekervloedgraaf,first_instar,2,241,0
st_2,strabekervloedgraaf,first_instar,2,242,0
st_2,strabekervloedgraaf,first_instar,2,243,0
st_2,strabekervloedgraaf,first_instar,2,244,0
st_2,strabekervloedgraaf,first_instar,2,245,0
st_2,strabekervloedgraaf,first_instar,2,246,0
st_2,strabekervloedgraaf,first_instar,2,247,0
st_2,strabekervloedgraaf,first_instar,2,248,0
st_2,strabekervloedgraaf,first_instar,2,249,0
st_2,strabekervloedgraaf,first_instar,2,250,0
st_2,strabekervloedgraaf,second_instar,2,1,0
st_2,strabekervloedgraaf,second_instar,2,2,0
st_2,strabekervloedgraaf,second_instar,2,3,0
st_2,strabekervloedgraaf,second_instar,2,4,0
st_2,strabekervloedgraaf,second_instar,2,5,0
st_2,strabekervloedgraaf,second_instar,2,6,0
st_2,strabekervloedgraaf,second_instar,2,7,0
st_2,strabekervloedgraaf,second_instar,2,8,0
st_2,strabekervloedgraaf,second_instar,2,9,0
st_2,strabekervloedgraaf,second_instar,2,10,0
st_2,strabekervloedgraaf,second_instar,2,11,0
st_2,strabekervloedgraaf,second_instar,2,12,0
st_2,strabekervloedgraaf,second_instar,2,13,0
st_2,strabekervloedgraaf,second_instar,2,14,0
st_2,strabekervloedgraaf,second_instar,2,15,0
st_2,strabekervloedgraaf,second_instar,2,16,0
st_2,strabekervloedgraaf,second_instar,2,17,0
st_2,strabekervloedgraaf,second_instar,2,18,0
st_2,strabekervloedgraaf,second_instar,2,19,0
st_2,strabekervloedgraaf,second_instar,2,20,0
st_2,strabekervloedgraaf,second_instar,2,21,0
st_2,strabekervloedgraaf,second_instar,2,22,0
st_2,strabekervloedgraaf,second_instar,2,23,0
st_2,strabekervloedgraaf,second_instar,2,24,0
st_2,strabekervloedgraaf,second_instar,2,25,0
st_2,strabekervloedgraaf,second_instar,2,26,0
st_2,strabekervloedgraaf,second_instar,2,27,0
st_2,strabekervloedgraaf,second_instar,2,28,0
st_2,strabekervloedgraaf,second_instar,2,29,0
st_2,strabekervloedgraaf,second_instar,2,30,0
st_2,strabekervloedgraaf,second_instar,2,31,0
st_2,strabekervloedgraaf,second_instar,2,32,0
st_2,strabekervloedgraaf,second_instar,2,33,0
st_2,strabekervloedgraaf,second_instar,2,34,0
st_2,strabekervloedgraaf,second_instar,2,35,0
st_2,strabekervloedgraaf,second_instar,2,36,0
st_2,strabekervloedgraaf,second_instar,2,37,0
st_2,strabekervloedgraaf,second_instar,2,38,0
st_2,strabekervloedgraaf,second_instar,2,39,0
st_2,strabekervloedgraaf,second_instar,2,40,0
st_2,strabekervloedgraaf,second_instar,2,41,0
st_2,strabekervloedgraaf,second_instar,2,42,0
